created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-12-31T08:54:17-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T09:54:14-05:00,20.7221,55.0439,4.1218,,,62.25,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T09:54:18-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T10:54:15-05:00,20.116,49.6208,4.1218,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T10:54:19-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T11:53:49-05:00,,,,-61,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T11:54:15-05:00,21.0452,57.0993,4.1218,,,61.35,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T11:54:20-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T12:54:15-05:00,19.9718,49.4835,4.1218,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T12:54:20-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T13:54:15-05:00,19.9023,53.1228,4.1218,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T13:54:19-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T14:53:49-05:00,,,,-62,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T14:54:15-05:00,19.8169,48.8319,4.1181,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T14:54:20-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T15:54:15-05:00,19.1947,48.687,4.1218,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T15:54:19-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T16:54:15-05:00,18.7995,49.1569,4.1218,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T16:54:20-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T17:53:50-05:00,,,,-61,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T17:54:16-05:00,18.3215,50.425,4.1181,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T17:54:20-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T18:54:16-05:00,17.6726,51.5694,4.1218,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T18:54:21-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T19:54:16-05:00,17.686,60.2945,4.1181,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T19:54:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T20:53:50-05:00,,,,-63,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T20:54:16-05:00,17.2187,53.4508,4.1218,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T20:54:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T21:54:17-05:00,17.4296,63.1479,4.1218,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T21:54:21-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T22:54:17-05:00,17.8675,63.856,4.1181,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T22:54:22-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T23:53:50-05:00,,,,-72,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T23:54:17-05:00,16.7247,54.7509,4.1181,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-12-31T23:54:21-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T00:54:17-05:00,17.3602,64.9012,4.1181,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T00:54:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T01:54:17-05:00,17.7287,65.7252,4.1218,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T01:54:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T02:53:51-05:00,,,,-72,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T02:54:18-05:00,17.9103,65.5772,4.1181,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T02:54:22-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T03:54:19-05:00,17.8836,65.9495,4.1181,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T03:54:23-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T04:54:19-05:00,17.7554,66.4515,4.1181,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T04:54:23-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T05:53:51-05:00,,,,-64,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T05:54:19-05:00,17.7687,66.833,4.1181,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T05:54:24-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T06:54:20-05:00,17.8969,66.9932,4.1181,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T06:54:24-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T07:54:21-05:00,17.5711,56.1471,4.1181,,,2.1,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T07:54:25-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T08:53:57-05:00,,,,-76,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T08:54:21-05:00,21.3443,48.2185,4.1218,,,1.95,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T08:54:25-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T09:54:22-05:00,21.088,46.8269,4.1181,,,1.2,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T09:54:26-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T10:54:22-05:00,20.6794,47.042,4.1144,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T10:54:27-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T11:53:57-05:00,,,,-64,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T11:54:22-05:00,19.9851,47.1565,4.1181,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T11:54:27-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T12:54:22-05:00,20.3536,46.8406,4.1144,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T12:54:26-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T13:54:23-05:00,20.3964,46.186,4.1181,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T13:54:27-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T14:53:57-05:00,,,,-63,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T14:54:24-05:00,20.7515,45.2033,4.1107,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T14:54:28-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T15:54:24-05:00,20.4818,44.7913,4.1144,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T15:54:28-05:00,,,,,,,,,101.4,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T16:54:24-05:00,19.7475,46.0548,4.1144,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T16:54:28-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T17:53:58-05:00,,,,-71,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T17:54:24-05:00,18.901,47.6112,4.1144,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T17:54:28-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T18:54:24-05:00,18.2921,49.0852,4.1144,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T18:54:29-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T19:54:25-05:00,17.9236,50.0633,4.1144,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T19:54:29-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T20:53:59-05:00,,,,-74,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T20:54:25-05:00,17.5711,50.837,4.1144,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T20:54:29-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T21:54:25-05:00,17.3308,51.2596,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T21:54:30-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T22:54:26-05:00,16.9944,51.3649,4.1144,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T22:54:30-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T23:54:02-05:00,,,,-77,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T23:54:27-05:00,17.3442,61.3611,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-01T23:54:31-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T00:54:28-05:00,16.9757,53.1075,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T00:54:32-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T01:54:28-05:00,17.6005,62.6429,4.1144,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T01:54:33-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T02:53:59-05:00,,,,-65,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T02:54:13-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2026-01-02T02:54:28-05:00,16.9196,54.6181,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T02:54:33-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T03:54:29-05:00,17.0638,64.0085,4.1144,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T03:54:33-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T04:54:30-05:00,17.5151,64.2283,4.1144,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T04:54:34-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T05:54:00-05:00,,,,-77,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T05:54:30-05:00,17.499,64.4343,4.1144,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T05:54:35-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T06:54:31-05:00,17.6432,64.7593,4.1107,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T06:54:36-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T07:54:32-05:00,18.6152,54.5464,4.1107,,,1.95,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T07:54:36-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T08:54:00-05:00,,,,-68,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T08:54:32-05:00,18.4203,54.4533,4.1107,,,1.95,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T08:54:36-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T09:54:32-05:00,19.4377,49.8619,4.1144,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T09:54:37-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T10:54:33-05:00,19.2508,49.131,4.1107,,,60.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T10:54:37-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T11:54:02-05:00,,,,-72,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T11:54:33-05:00,19.2935,52.958,4.1107,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T11:54:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T12:54:34-05:00,18.2654,51.5511,4.1107,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T12:54:38-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T13:54:35-05:00,17.8836,51.6518,4.1107,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T13:54:39-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T14:54:01-05:00,,,,-73,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T14:54:35-05:00,18.9143,57.9004,4.1107,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T14:54:40-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T15:54:35-05:00,19.3069,54.49,4.1107,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T15:54:40-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T16:54:36-05:00,18.3215,53.7438,4.1107,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T16:54:40-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T17:54:04-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T17:54:36-05:00,17.6139,52.7382,4.1107,,,64.5,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T17:54:41-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T18:54:36-05:00,17.1626,53.0724,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T18:54:41-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T19:54:37-05:00,17.2454,55.4437,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T19:54:41-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T20:54:01-05:00,,,,-64,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T20:54:38-05:00,17.1492,62.4689,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T20:54:42-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T21:54:39-05:00,17.7981,64.5655,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T21:54:43-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T22:54:40-05:00,17.3602,58.7701,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T22:54:44-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T23:54:01-05:00,,,,-71,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T23:54:40-05:00,16.8502,64.1825,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-02T23:54:45-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T00:54:41-05:00,17.443,66.4927,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T00:54:46-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T01:54:41-05:00,17.6993,66.9322,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T01:54:45-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T02:54:01-05:00,,,,-64,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T02:54:42-05:00,17.7287,66.9749,4.1107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T02:54:46-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T03:54:42-05:00,17.686,67.335,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T03:54:47-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T04:54:42-05:00,17.7981,67.602,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T04:54:47-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T05:54:06-05:00,,,,-67,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T05:54:42-05:00,17.742,67.921,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T05:54:47-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T06:54:42-05:00,17.7127,68.0858,4.107,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T06:54:47-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T07:54:42-05:00,18.7434,61.0681,4.107,,,63.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T07:54:47-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T08:54:10-05:00,,,,-65,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T08:54:42-05:00,21.1574,49.456,4.1033,,,62.85,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T08:54:46-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T09:54:43-05:00,20.9064,48.7465,4.107,,,54.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T09:54:47-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T10:54:43-05:00,20.4097,47.985,4.107,,,61.2,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T10:54:47-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T11:54:08-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T11:54:44-05:00,20.5379,47.3167,4.107,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T11:54:48-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T12:54:44-05:00,21.1013,50.869,4.107,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T12:54:49-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T13:54:45-05:00,20.9064,46.2776,4.107,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T13:54:49-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T14:54:03-05:00,,,,-63,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T14:54:46-05:00,20.3403,45.8015,4.1033,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T14:54:50-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T15:54:47-05:00,19.2935,46.9368,4.107,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T15:54:51-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T16:54:47-05:00,18.5458,48.072,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T16:54:51-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T17:54:05-05:00,,,,-71,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T17:54:48-05:00,18.0652,49.1814,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T17:54:52-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T18:54:48-05:00,17.7287,49.6788,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T18:54:53-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T19:54:48-05:00,17.443,50.5409,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T19:54:52-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T20:54:02-05:00,,,,-64,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T20:54:48-05:00,17.0771,51.4748,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T20:54:53-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T21:54:48-05:00,17.3442,60.7248,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T21:54:53-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T22:54:48-05:00,16.8235,53.2219,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T22:54:52-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T23:54:02-05:00,,,,-64,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T23:54:48-05:00,17.2454,62.4109,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-03T23:54:53-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T00:54:48-05:00,17.7554,62.9496,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T00:54:53-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T01:54:48-05:00,16.6686,54.609,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T01:54:52-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T02:54:02-05:00,,,,-65,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T02:54:48-05:00,17.2881,63.9521,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T02:54:53-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T03:54:49-05:00,17.686,64.4648,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T03:54:53-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T04:54:50-05:00,17.6993,64.7166,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T04:54:54-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T05:54:02-05:00,,,,-69,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T05:54:50-05:00,17.7981,64.9516,4.107,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T05:54:55-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T06:54:50-05:00,17.6139,65.5283,4.107,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T06:54:55-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T07:54:50-05:00,18.1212,60.5249,4.1033,,,2.4,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T07:54:54-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T08:54:10-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T08:54:50-05:00,20.2281,48.5588,4.1033,,,1.2,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T08:54:54-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T09:54:50-05:00,20.3109,47.0436,4.1033,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T09:54:55-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T10:54:51-05:00,19.2668,48.2231,4.1033,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T10:54:55-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T11:54:11-05:00,,,,-69,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T11:54:51-05:00,19.5632,47.3899,4.1033,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T11:54:55-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T12:54:52-05:00,19.8169,46.5492,4.1033,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T12:54:56-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2026-01-04T13:54:53-05:00,19.2241,47.0375,4.1033,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
