created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(RS485 Soil Temperature ºC )","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-08-08T14:30:13-05:00,22.6047,58.2391,,,,88.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T14:30:20-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T14:59:09-05:00,,,3.5446,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T15:30:14-05:00,22.7169,61.883,,,,87,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T15:30:30-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T15:59:09-05:00,,,3.5446,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T16:30:14-05:00,22.845,60.9491,,,,88.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T16:30:21-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T16:59:09-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T17:30:14-05:00,22.9145,61.2711,,,,87.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T17:30:17-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T17:59:10-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T18:30:14-05:00,23.0266,63.1022,,,,87.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T18:30:18-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T18:59:11-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T19:30:14-05:00,23.0426,61.7319,,,,88.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T19:30:17-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T19:59:11-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T20:30:15-05:00,22.9305,55.2285,,,,88.5,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T20:30:21-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T20:59:12-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T21:30:15-05:00,22.7169,53.4646,,,,87.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T21:30:31-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-08T21:59:12-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T22:30:15-05:00,22.562,55.819,,,,11.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T22:30:18-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:1c:88,-48;2e:30:06:e5:bf:85,-51;40:b0:76:af:27:20,-51;56:13:79:21:af:c7,-55;d4:5d:64:ea:85:20,-62",,S6A3BF4GS1A,,,
2025-08-08T22:30:27-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T22:59:12-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T23:30:15-05:00,22.2816,55.3979,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T23:30:19-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-08T23:59:12-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T00:30:15-05:00,22.1534,55.3918,,,,12,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T00:30:22-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T00:59:13-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T01:30:15-05:00,21.9131,51.2627,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T01:30:18-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T01:59:13-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T02:30:15-05:00,21.873,55.4238,,,,11.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T02:30:21-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T02:59:13-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T03:30:15-05:00,21.7182,51.9738,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T03:30:19-05:00,,,,-73,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T03:59:14-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T04:30:15-05:00,21.817,57.4014,,,,11.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T04:30:20-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T04:59:14-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T05:30:16-05:00,22.0119,58.9899,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T05:30:22-05:00,,,,-66,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T05:59:14-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T06:30:16-05:00,22.068,59.5666,,,,11.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T06:30:21-05:00,,,,-77,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T06:59:15-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T07:30:17-05:00,22.1534,60.557,,,,11.7,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T07:30:31-05:00,,,,-79,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T07:30:49-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-09T07:30:50-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,-1,,
2025-08-09T07:31:02-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,503,,
2025-08-09T07:31:03-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-09T07:59:16-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T08:30:17-05:00,22.3938,63.0777,,,,87.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T08:30:24-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T08:59:17-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T09:30:17-05:00,22.5193,62.8458,,,,88.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T09:30:28-05:00,,,,-52,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T09:59:17-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T10:30:19-05:00,22.7729,62.7253,,,,87.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T10:30:21-05:00,,,,-77,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T10:59:17-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T11:30:19-05:00,23.0266,63.3677,,,,87.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T11:30:23-05:00,,,,-60,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T11:59:17-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T12:30:20-05:00,23.2937,62.1942,,,,88.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T12:30:36-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-09T12:59:17-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T13:30:20-05:00,23.5206,61.883,,,,87.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T13:30:23-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-43;90:73:5a:ce:8e:e8,-44;76:83:54:00:e8:c7,-52;40:b0:76:af:1c:88,-53;56:13:79:21:af:c7,-54",,S6A3BF4GS1A,,,
2025-08-09T13:30:36-05:00,,,,-71,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T13:59:18-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T14:30:20-05:00,23.4646,56.9131,,,,87,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T14:30:23-05:00,,,,-50,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T14:59:19-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T15:30:21-05:00,23.1121,53.4234,,,,88.5,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T15:30:24-05:00,,,,-51,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T15:59:19-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T16:30:21-05:00,23.1121,52.8649,,,,87.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T16:30:28-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T16:59:20-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T17:30:21-05:00,23.0987,60.8133,,,,88.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T17:30:29-05:00,,,,-74,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T17:59:21-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T18:30:22-05:00,22.9011,54.7799,,,,88.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T18:30:38-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-09T18:59:22-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T19:30:22-05:00,22.8878,56.0754,,,,87.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T19:30:25-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-44;40:b0:76:af:1c:88,-44;90:73:5a:ce:8e:e8,-46;56:13:79:21:af:c7,-63;e6:49:c2:b1:0c:1a,-66",,S6A3BF4GS1A,,,
2025-08-09T19:30:28-05:00,,,,-52,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T19:59:22-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T20:30:23-05:00,22.7596,54.7341,,,,88.95,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T20:30:39-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-09T20:59:22-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T21:30:24-05:00,22.6314,55.4559,,,,88.95,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T21:30:42-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-09T21:59:23-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T22:30:25-05:00,22.5059,54.8104,,,,88.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T22:30:28-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:1c:88,-47;40:b0:76:af:27:20,-49;56:13:79:21:af:c7,-56;e6:49:c2:b1:0c:1a,-67;86:fa:14:00:26:1b,-80",,S6A3BF4GS1A,,,
2025-08-09T22:30:31-05:00,,,,-47,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T22:59:23-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T23:30:25-05:00,22.3938,50.2373,,,,89.7,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-09T23:30:40-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,502,,
2025-08-09T23:30:41-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-09T23:59:24-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T00:30:25-05:00,22.3671,52.5002,,,,88.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T00:30:28-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-49;40:b0:76:af:1c:88,-49;56:13:79:21:af:c7,-55;e6:49:c2:b1:0c:1a,-61;d4:5d:64:ea:85:20,-63",,S6A3BF4GS1A,,,
2025-08-10T00:30:32-05:00,,,,-50,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T00:59:24-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T01:30:25-05:00,22.2229,50.0648,,,,87.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T01:30:36-05:00,,,,-67,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T01:59:25-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T02:30:26-05:00,22.1107,53.373,,,,88.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T02:30:28-05:00,,,,-69,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T02:59:26-05:00,,,3.5409,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T03:30:26-05:00,21.9852,48.6809,,,,88.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T03:30:31-05:00,,,,-60,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T03:59:26-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T04:30:26-05:00,21.9131,48.4627,,,,88.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T04:30:32-05:00,,,,-66,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T04:59:27-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T05:30:27-05:00,21.8009,49.1585,,,,11.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T05:30:38-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T05:59:27-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T06:30:27-05:00,21.7021,59.2523,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T06:30:29-05:00,,,,-70,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T06:59:28-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T07:30:28-05:00,21.6594,51.9646,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T07:30:32-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T07:59:28-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T08:30:29-05:00,21.7449,54.5647,,,,88.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T08:30:35-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T08:59:28-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T09:30:29-05:00,21.9558,57.7874,,,,87,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T09:30:34-05:00,,,,-49,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T09:59:28-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T10:30:29-05:00,22.0974,53.1212,,,,88.5,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T10:30:35-05:00,,,,-73,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T10:59:28-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T11:30:30-05:00,22.3377,48.8746,,,,88.5,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T11:30:36-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T11:59:28-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T12:30:30-05:00,22.295,47.1122,,,,90,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T12:30:37-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T12:59:29-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T13:30:30-05:00,22.4632,46.5202,,,,88.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T13:30:38-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T13:59:29-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T14:30:31-05:00,22.5059,48.8975,,,,88.5,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T14:30:37-05:00,,,,-66,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T14:59:30-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T15:30:31-05:00,22.562,48.9326,,,,89.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T15:30:38-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T15:59:30-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T16:30:32-05:00,22.7997,48.7053,,,,89.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T16:30:37-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T16:59:30-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T17:30:33-05:00,22.7302,55.0042,,,,90,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T17:30:40-05:00,,,,-56,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T17:59:30-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T18:30:33-05:00,22.7436,53.8582,,,,88.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T18:30:39-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T18:59:31-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T19:30:34-05:00,22.8183,62.3499,,,,88.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T19:30:37-05:00,,,,-53,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T19:59:32-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T20:30:34-05:00,22.7169,60.5966,,,,88.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T20:30:40-05:00,,,,-69,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T20:59:32-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T21:30:34-05:00,22.5753,58.0743,,,,89.7,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T21:30:38-05:00,,,,-50,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T21:59:32-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T22:30:34-05:00,22.4498,57.5311,,,,90,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T22:30:38-05:00,,,,-49,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T22:59:33-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T23:30:34-05:00,22.2816,60.4013,,,,89.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T23:30:42-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-10T23:59:33-05:00,,,3.5372,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T00:30:34-05:00,22.068,51.5526,,,,1.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T00:30:50-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-11T00:59:33-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T01:30:35-05:00,21.9291,51.0903,,,,1.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T01:30:53-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,502,,
2025-08-11T01:30:54-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-11T01:59:33-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T02:30:36-05:00,21.7742,49.546,,,,1.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T02:30:38-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-36;40:b0:76:af:1c:88,-47;90:73:5a:ce:8e:e8,-50;56:13:79:21:af:c7,-52;d4:5d:64:ea:85:20,-58",,S6A3BF4GS1A,,,
2025-08-11T02:30:41-05:00,,,,-47,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T02:59:34-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T03:30:36-05:00,21.6033,48.4566,,,,1.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T03:30:41-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T03:59:34-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T04:30:36-05:00,21.4912,48.8563,,,,1.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T04:30:40-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T04:59:34-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T05:30:36-05:00,21.3657,49.1585,,,,11.7,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T05:30:39-05:00,,,,-57,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T05:59:34-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T06:30:37-05:00,21.2802,50.518,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T06:30:38-05:00,,,,-76,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T06:30:52-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-11T06:59:34-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T07:30:37-05:00,21.3363,53.0159,,,,90,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T07:30:43-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T07:59:34-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T08:30:37-05:00,21.5606,59.353,,,,90.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T08:30:41-05:00,,,,-67,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T08:59:35-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T09:30:38-05:00,21.8303,59.5819,,,,88.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T09:30:40-05:00,,,,-77,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T09:59:36-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T10:30:38-05:00,21.9718,59.4018,,,,89.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T10:30:43-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T10:59:35-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T11:30:39-05:00,22.1801,55.9731,,,,88.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T11:30:50-05:00,,,,-77,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T11:31:00-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,503,,
2025-08-11T11:31:01-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-08-11T11:59:35-05:00,,,3.5335,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T12:30:39-05:00,22.2522,50.0694,,,,90.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-08-11T12:30:55-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
